TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0209,17,5,1220,222530,0,6312,1.0,X,1,2020
1,0209,17,5,1220,10829,0,1602,2.0,X,1,2020
1,0209,18,5,1220,15886,0,151,1.0,X,1,2020
1,0209,19,5,1220,180256,0,13729,1.0,X,1,2020
1,0209,20,5,1220,107215,0,1301,1.0,X,1,2020
1,0209,21,5,1220,7964,0,458,1.0,X,1,2020
1,0209,22,5,1220,18550,0,363,2.0,X,1,2020
1,0209,23,5,1220,4802,0,228,1.0,X,1,2020
1,0209,25,5,1220,244997,0,10787,1.0,X,1,2020
1,0209,26,5,1220,151759,0,804,1.0,X,1,2020
1,0209,27,5,1220,21976,0,955,1.0,X,1,2020
1,0209,27,5,1220,63316,0,689,2.0,X,1,2020
1,0209,28,5,1220,248911,0,7727,1.0,X,1,2020
1,0209,29,5,1220,69930,0,1981,1.0,X,1,2020
1,0209,29,5,1220,15837,0,310,2.0,X,1,2020
1,0209,30,5,1220,361095,0,4802,1.0,X,1,2020
1,0209,30,5,1220,31807,0,536,2.0,X,1,2020
1,0209,32,5,1220,23323,0,699,1.0,X,1,2020
1,0209,33,5,1220,318832,0,3238,1.0,X,1,2020
1,0209,33,5,1220,11602,0,227,2.0,X,1,2020
1,0209,34,5,1220,24488,0,849,1.0,X,1,2020
1,0209,35,5,1220,51910,0,3314,1.0,X,1,2020
1,0209,35,5,1220,3437,0,401,2.0,X,1,2020
1,0209,38,5,1220,39840,0,2686,1.0,X,1,2020
1,0209,38,5,1220,15998,0,79,2.0,X,1,2020
1,0209,39,5,1220,2634075,0,95740,1.0,X,1,2020
1,0209,39,5,1220,236128,0,8743,2.0,X,1,2020
1,0209,40,5,1220,182416,0,6637,1.0,X,1,2020
1,0209,40,5,1220,38916,0,1133,2.0,X,1,2020
1,0209,42,5,1220,9977,0,181,1.0,X,1,2020
1,0209,42,5,1220,50669,0,1186,2.0,X,1,2020
1,0209,44,5,1220,3837035,0,123724,1.0,X,1,2020
1,0209,44,5,1220,42442,0,419,2.0,X,1,2020
1,0209,44,8,1220,3060,0,18,1.0,X,1,2020
1,0209,47,5,1220,1268244,0,101854,1.0,X,1,2020
1,0209,47,5,1220,11438,0,1066,2.0,X,1,2020
1,0209,48,5,1220,4949808,0,325868,1.0,X,1,2020
1,0209,48,5,1220,75619,0,826,2.0,X,1,2020
1,0209,54,5,1220,16105,0,303,1.0,X,1,2020
1,0209,54,5,1220,6973,0,136,2.0,X,1,2020
1,0209,55,5,1220,57961,0,935,1.0,X,1,2020
1,0209,55,5,1220,12425,0,172,2.0,X,1,2020
1,0209,56,5,1220,251604,0,3713,1.0,X,1,2020
1,0209,56,5,1220,9993,0,147,2.0,X,1,2020
1,0209,57,5,1220,277784,0,5307,1.0,X,1,2020
1,0209,57,5,1220,44188,0,1633,2.0,X,1,2020
1,0209,58,5,1220,4662,0,91,1.0,X,1,2020
1,0209,59,5,1220,49173,0,1684,1.0,X,1,2020
1,0209,59,5,1220,7840,0,228,2.0,X,1,2020
1,0209,61,5,1220,41758,0,514,1.0,X,1,2020
1,0209,62,5,1220,47373,0,781,1.0,X,1,2020
1,0209,62,5,1220,8918,0,88,2.0,X,1,2020
1,0209,63,5,1220,62980,0,3558,1.0,X,1,2020
1,0209,63,5,1220,18760,0,581,2.0,X,1,2020
1,0209,64,5,1220,51320,0,1004,1.0,X,1,2020
1,0209,64,5,1220,5661,0,4,2.0,X,1,2020
1,0209,65,5,1220,8486,0,97,2.0,X,1,2020
1,0209,68,5,1220,473973,0,25950,1.0,X,1,2020
1,0209,68,5,1220,296216,0,19350,2.0,X,1,2020
1,0209,69,5,1220,8201,0,189,1.0,X,1,2020
1,0209,70,5,1220,236593,0,3541,1.0,X,1,2020
1,0209,70,5,1220,11786,0,672,2.0,X,1,2020
1,0209,71,5,1220,47937,0,2321,1.0,X,1,2020
1,0209,71,5,1220,21725,0,179,2.0,X,1,2020
1,0209,72,5,1220,152374,0,9967,1.0,X,1,2020
1,0209,72,5,1220,223789,0,5056,2.0,X,1,2020
1,0209,73,5,1220,557369,0,30389,1.0,X,1,2020
